plat,plon,dlat,dlon,time,minute
22.277,114.185,22.289,114.192,18:41:00,41
22.407,113.978,22.416,113.954,18:41:00,41
22.34,114.182,22.33,114.182,18:41:01,41
22.294,114.213,22.288,114.178,18:41:02,41
22.258,113.967,22.418,113.962,18:41:02,41
22.392,114.23,22.412,114.22,18:41:02,41
22.226,114.145,22.263,114.132,18:41:02,41
22.281,114.165,22.242,114.164,18:41:03,41
22.344,114.202,22.314,114.203,18:41:04,41
22.383,114.138,22.316,114.139,18:41:05,41
22.356,114.172,22.383,114.175,18:41:05,41
22.449,114.029,22.446,114.039,18:41:05,41
22.422,113.989,22.419,114.231,18:41:05,41
22.416,114.154,22.335,114.177,18:41:05,41
22.424,114.198,22.409,114.229,18:41:06,41
22.311,114.191,22.304,114.183,18:41:06,41
22.289,114.184,22.287,114.153,18:41:06,41
22.469,114.171,22.48,114.138,18:41:07,41
22.475,113.938,22.457,113.948,18:41:07,41
22.455,113.99,22.397,113.969,18:41:08,41
22.28,114.211,22.294,114.219,18:41:08,41
22.379,113.98,22.371,113.978,18:41:08,41
22.302,114.229,22.331,114.232,18:41:09,41
22.314,114.221,22.301,114.218,18:41:09,41
22.387,114.11,22.372,114.117,18:41:09,41
22.227,114.168,22.283,114.171,18:41:09,41
22.486,114.12,22.49,114.115,18:41:09,41
22.304,114.23,22.295,114.233,18:41:10,41
22.453,113.94,22.46,113.959,18:41:10,41
22.331,114.137,22.326,114.182,18:41:10,41
22.286,114.192,22.286,114.201,18:41:10,41
22.348,114.122,22.367,114.122,18:41:10,41
22.274,114.137,22.27,114.098,18:41:11,41
22.267,114.166,22.282,114.14,18:41:11,41
22.463,114.028,22.441,114.034,18:41:12,41
22.299,114.169,22.337,114.145,18:41:12,41
22.319,114.273,22.316,114.284,18:41:13,41
22.334,114.194,22.312,114.191,18:41:13,41
22.443,113.992,22.387,113.979,18:41:13,41
22.351,114.168,22.378,114.179,18:41:13,41
22.312,114.16,22.314,114.168,18:41:13,41
22.316,114.144,22.329,114.14,18:41:13,41
22.365,114.182,22.33,114.173,18:41:14,41
22.373,114.131,22.382,114.144,18:41:14,41
22.332,114.192,22.331,114.164,18:41:15,41
22.336,114.156,22.361,114.183,18:41:15,41
22.366,114.114,22.325,114.154,18:41:15,41
22.393,114.183,22.378,114.189,18:41:15,41
22.315,114.195,22.343,114.199,18:41:16,41
22.437,114.211,22.402,114.214,18:41:17,41
22.302,114.148,22.291,114.117,18:41:17,41
22.445,114.234,22.402,114.225,18:41:17,41
22.385,114.181,22.365,114.196,18:41:17,41
22.332,114.095,22.336,114.104,18:41:17,41
22.446,114.23,22.444,114.033,18:41:18,41
22.37,114.12,22.363,114.112,18:41:18,41
22.278,114.223,22.284,114.229,18:41:18,41
22.328,114.154,22.32,114.187,18:41:18,41
22.319,114.231,22.325,114.229,18:41:19,41
22.311,114.133,22.336,114.119,18:41:20,41
22.286,114.227,22.289,114.237,18:41:20,41
22.303,114.142,22.492,114.112,18:41:21,41
22.333,114.147,22.332,114.097,18:41:21,41
22.374,113.978,22.406,113.987,18:41:21,41
22.25,114.232,22.403,114.227,18:41:21,41
22.426,114.232,22.392,114.226,18:41:22,41
22.445,114.013,22.451,114.012,18:41:23,41
22.277,114.182,22.286,114.214,18:41:23,41
22.377,114.119,22.378,114.118,18:41:23,41
22.339,114.145,22.332,114.149,18:41:23,41
22.42,114.23,22.451,114.223,18:41:24,41
22.452,114.169,22.458,114.203,18:41:25,41
22.334,114.214,22.333,114.211,18:41:25,41
22.294,114.159,22.306,114.161,18:41:25,41
22.326,114.165,22.291,114.194,18:41:26,41
22.28,114.138,22.28,114.122,18:41:26,41
22.286,114.234,22.284,114.197,18:41:26,41
22.311,114.111,22.33,114.135,18:41:26,41
22.455,114.026,22.455,114.035,18:41:26,41
22.295,114.225,22.307,114.22,18:41:27,41
22.231,114.14,22.294,114.171,18:41:27,41
22.379,114.218,22.324,114.233,18:41:27,41
22.328,114.202,22.312,114.228,18:41:28,41
22.283,114.232,22.281,114.232,18:41:29,41
22.37,114.119,22.375,114.105,18:41:29,41
22.392,114.163,22.439,113.988,18:41:29,41
22.372,114.112,22.386,114.178,18:41:29,41
22.283,114.15,22.274,114.124,18:41:30,41
22.279,114.157,22.283,114.123,18:41:31,41
22.37,114.123,22.37,114.173,18:41:31,41
22.289,114.187,22.272,114.202,18:41:31,41
22.24,114.155,22.23,114.189,18:41:31,41
22.408,114.23,22.406,114.238,18:41:32,41
22.384,114.196,22.307,114.196,18:41:32,41
22.37,114.156,22.367,114.126,18:41:32,41
22.446,114.013,22.444,114.018,18:41:32,41
22.345,114.126,22.342,114.151,18:41:33,41
22.326,114.182,22.309,114.199,18:41:33,41
22.283,114.132,22.282,114.131,18:41:34,41
22.467,114.001,22.461,114.001,18:41:34,41
22.281,114.225,22.287,114.202,18:41:34,41
22.381,114.183,22.376,114.176,18:41:34,41
22.288,114.227,22.286,114.215,18:41:35,41
22.311,114.184,22.282,114.192,18:41:35,41
22.295,114.154,22.312,114.144,18:41:36,41
22.265,114.166,22.285,114.184,18:41:36,41
22.388,113.974,22.384,113.973,18:41:37,41
22.36,114.191,22.375,114.145,18:41:37,41
22.445,113.964,22.378,113.979,18:41:37,41
22.373,114.129,22.358,114.178,18:41:38,41
22.368,114.186,22.364,114.193,18:41:38,41
22.451,114.036,22.443,114.033,18:41:39,41
22.282,114.123,22.266,114.127,18:41:39,41
22.371,114.189,22.271,114.185,18:41:39,41
22.352,114.117,22.385,114.09,18:41:39,41
22.289,114.224,22.289,114.233,18:41:39,41
22.288,114.248,22.316,114.25,18:41:40,41
22.375,114.114,22.385,114.131,18:41:40,41
22.393,114.222,22.28,114.238,18:41:40,41
22.281,114.145,22.287,114.143,18:41:40,41
22.367,114.174,22.302,114.157,18:41:40,41
22.303,114.256,22.307,114.264,18:41:41,41
22.288,114.147,22.344,114.152,18:41:41,41
22.284,114.164,22.373,114.187,18:41:42,41
22.384,114.163,22.331,114.164,18:41:42,41
22.33,114.231,22.345,114.223,18:41:42,41
22.306,114.183,22.304,114.215,18:41:42,41
22.357,114.116,22.36,114.096,18:41:42,41
22.364,114.112,22.377,114.111,18:41:42,41
22.295,114.169,22.33,114.191,18:41:42,41
22.335,114.147,22.325,114.158,18:41:42,41
22.329,114.225,22.334,114.221,18:41:44,41
22.313,114.166,22.265,114.146,18:41:45,41
22.367,114.122,22.374,114.118,18:41:45,41
22.332,114.224,22.328,114.22,18:41:46,41
22.32,114.155,22.289,114.155,18:41:46,41
22.329,114.185,22.341,114.182,18:41:46,41
22.287,114.231,22.283,114.223,18:41:46,41
22.31,114.228,22.312,114.216,18:41:47,41
22.435,114.033,22.45,114.032,18:41:48,41
22.284,114.168,22.286,114.174,18:41:48,41
22.38,114.19,22.375,114.193,18:41:48,41
22.426,114.241,22.363,114.238,18:41:48,41
22.248,114.217,22.26,114.216,18:41:49,41
22.372,114.193,22.382,114.178,18:41:49,41
22.277,114.154,22.287,114.11,18:41:49,41
22.432,114.154,22.442,114.021,18:41:50,41
22.284,114.171,22.28,114.156,18:41:50,41
22.461,114.031,22.434,114.011,18:41:50,41
22.322,114.191,22.333,114.145,18:41:50,41
22.448,114.242,22.432,114.044,18:41:51,41
22.306,114.216,22.331,114.192,18:41:51,41
22.307,114.174,22.311,114.193,18:41:51,41
22.278,114.221,22.248,114.221,18:41:51,41
22.387,114.095,22.502,114.105,18:41:52,41
22.355,114.105,22.379,114.147,18:41:54,41
22.462,114.009,22.403,113.996,18:41:54,41
22.276,114.212,22.286,114.185,18:41:55,41
22.282,114.235,22.287,114.207,18:41:56,41
22.44,114.268,22.438,114.274,18:41:56,41
22.403,113.96,22.378,113.981,18:41:57,41
22.261,114.16,22.422,114.174,18:41:58,41
22.295,114.169,22.291,114.131,18:41:58,41
22.399,114.161,22.459,113.984,18:41:58,41
22.339,114.134,22.339,114.135,18:41:59,41
22.37,114.126,22.366,114.127,18:41:59,41
22.396,113.952,22.368,113.956,18:41:59,41
22.374,114.115,22.362,114.113,18:42:00,42
22.286,114.236,22.287,114.232,18:42:01,42
22.251,114.157,22.281,114.177,18:42:01,42
22.365,114.105,22.351,114.1,18:42:01,42
22.414,114.223,22.409,114.228,18:42:02,42
22.279,114.153,22.282,114.127,18:42:03,42
22.358,114.131,22.28,114.111,18:42:03,42
22.307,114.163,22.318,114.178,18:42:03,42
22.289,114.149,22.298,114.166,18:42:04,42
22.286,114.228,22.301,114.193,18:42:04,42
22.28,114.12,22.302,114.105,18:42:05,42
22.462,114.004,22.451,114.002,18:42:07,42
22.332,114.187,22.358,114.223,18:42:07,42
22.286,114.23,22.294,114.223,18:42:07,42
22.325,114.128,22.344,114.093,18:42:08,42
22.4,113.96,22.451,113.983,18:42:08,42
22.315,114.244,22.31,114.24,18:42:08,42
22.328,114.141,22.347,114.125,18:42:08,42
22.304,114.214,22.283,114.22,18:42:08,42
22.283,114.167,22.287,114.152,18:42:09,42
22.459,113.986,22.458,114.01,18:42:09,42
22.476,114.031,22.422,113.995,18:42:09,42
22.377,114.12,22.369,114.121,18:42:10,42
22.274,114.225,22.4,114.215,18:42:10,42
22.444,113.973,22.372,113.994,18:42:10,42
22.337,114.14,22.333,114.165,18:42:11,42
22.464,113.989,22.461,114.011,18:42:11,42
22.284,114.181,22.288,114.165,18:42:11,42
22.363,114.136,22.335,114.127,18:42:12,42
22.455,114.239,22.456,114.234,18:42:12,42
22.308,114.15,22.306,114.172,18:42:12,42
22.251,114.175,22.269,114.166,18:42:13,42
22.285,114.221,22.287,114.23,18:42:13,42
22.451,113.995,22.448,114.041,18:42:13,42
22.275,114.186,22.288,114.142,18:42:13,42
22.28,114.231,22.291,114.225,18:42:14,42
22.437,114.021,22.44,114.021,18:42:14,42
22.447,113.995,22.262,113.987,18:42:16,42
22.282,114.133,22.276,114.172,18:42:17,42
22.289,114.229,22.265,114.202,18:42:17,42
22.371,114.121,22.368,114.139,18:42:17,42
22.253,114.124,22.267,114.141,18:42:17,42
22.45,114.042,22.44,114.041,18:42:18,42
22.34,114.19,22.371,114.188,18:42:18,42
22.327,114.188,22.356,114.184,18:42:18,42
22.483,114.157,22.493,114.161,18:42:19,42
22.292,114.227,22.29,114.222,18:42:19,42
22.404,113.986,22.378,113.964,18:42:19,42
22.37,114.118,22.32,114.115,18:42:19,42
22.488,114.153,22.494,114.145,18:42:19,42
22.285,114.181,22.266,114.187,18:42:19,42
22.397,114.193,22.289,114.192,18:42:19,42
22.332,114.187,22.328,114.176,18:42:19,42
22.327,114.256,22.335,114.149,18:42:19,42
22.333,114.202,22.341,114.19,18:42:20,42
22.479,113.981,22.467,114.035,18:42:21,42
22.282,114.159,22.292,114.156,18:42:21,42
22.297,114.259,22.315,114.272,18:42:21,42
22.285,114.177,22.28,114.199,18:42:21,42
22.323,114.175,22.317,114.168,18:42:21,42
22.396,114.189,22.393,114.199,18:42:21,42
22.438,113.996,22.449,114.038,18:42:21,42
22.323,114.265,22.294,114.265,18:42:22,42
22.278,114.22,22.285,114.205,18:42:22,42
22.429,114.246,22.388,114.227,18:42:22,42
22.285,114.171,22.282,114.148,18:42:23,42
22.251,114.179,22.306,114.193,18:42:23,42
22.444,114.235,22.41,114.232,18:42:23,42
22.358,114.128,22.366,114.174,18:42:23,42
22.284,114.169,22.269,114.178,18:42:24,42
22.276,114.141,22.28,114.159,18:42:24,42
22.298,114.163,22.296,114.174,18:42:24,42
22.29,114.238,22.293,114.218,18:42:24,42
22.376,114.183,22.382,114.203,18:42:24,42
22.376,114.106,22.331,114.187,18:42:25,42
22.386,113.946,22.371,113.935,18:42:25,42
22.294,114.27,22.307,114.272,18:42:25,42
22.396,114.102,22.362,114.119,18:42:26,42
22.366,114.122,22.365,114.133,18:42:26,42
22.435,113.985,22.403,113.981,18:42:26,42
22.287,114.114,22.287,114.093,18:42:26,42
22.28,114.1,22.285,114.09,18:42:26,42
22.471,114.043,22.451,114.044,18:42:27,42
22.385,113.984,22.404,113.975,18:42:27,42
22.283,114.21,22.29,114.174,18:42:27,42
22.278,114.123,22.279,114.141,18:42:27,42
22.426,113.993,22.452,113.988,18:42:27,42
22.304,114.191,22.282,114.214,18:42:28,42
22.24,114.219,22.26,114.161,18:42:28,42
22.311,114.188,22.338,114.187,18:42:29,42
22.255,114.015,22.235,114,18:42:29,42
22.386,114.222,22.406,114.222,18:42:30,42
22.284,114.217,22.28,114.208,18:42:31,42
22.45,114.032,22.436,114.04,18:42:31,42
22.431,114.02,22.449,114.025,18:42:31,42
22.422,114.187,22.428,114.191,18:42:32,42
22.29,114.228,22.291,114.212,18:42:32,42
22.442,113.977,22.448,113.976,18:42:33,42
22.283,114.231,22.291,114.229,18:42:33,42
22.285,114.222,22.287,114.222,18:42:34,42
22.289,114.191,22.29,114.15,18:42:34,42
22.283,114.136,22.287,114.14,18:42:34,42
22.338,114.169,22.324,114.157,18:42:35,42
22.334,114.173,22.325,114.142,18:42:35,42
22.319,114.255,22.365,114.26,18:42:35,42
22.372,114.152,22.379,114.166,18:42:36,42
22.409,113.985,22.351,113.976,18:42:36,42
22.287,114.187,22.28,114.186,18:42:36,42
22.373,114.129,22.362,114.149,18:42:36,42
22.413,114.193,22.381,114.182,18:42:37,42
22.326,114.167,22.272,114.177,18:42:37,42
22.296,114.16,22.315,114.178,18:42:37,42
22.317,114.125,22.33,114.139,18:42:37,42
22.393,114.189,22.392,114.159,18:42:38,42
22.312,114.192,22.285,114.196,18:42:38,42
22.396,113.985,22.378,113.982,18:42:38,42
22.366,114.111,22.38,114.121,18:42:38,42
22.376,114.129,22.387,114.132,18:42:39,42
22.282,114.169,22.278,114.187,18:42:39,42
22.324,114.183,22.312,114.167,18:42:39,42
22.28,114.132,22.281,114.118,18:42:40,42
22.332,114.145,22.337,114.11,18:42:40,42
22.306,114.198,22.312,114.224,18:42:41,42
22.412,114.217,22.312,114.217,18:42:41,42
22.277,114.123,22.285,114.116,18:42:42,42
22.439,114.043,22.427,114.04,18:42:42,42
22.276,114.109,22.281,114.112,18:42:42,42
22.384,114.125,22.367,114.114,18:42:42,42
22.382,114.001,22.378,113.996,18:42:42,42
22.367,114.182,22.377,114.146,18:42:43,42
22.463,113.997,22.459,113.992,18:42:43,42
22.444,114.014,22.46,114.023,18:42:43,42
22.369,114.106,22.387,114.145,18:42:43,42
22.282,114.148,22.287,114.137,18:42:44,42
22.282,114.232,22.283,114.245,18:42:44,42
22.315,114.248,22.443,114.256,18:42:44,42
22.284,114.226,22.281,114.201,18:42:45,42
22.408,114.239,22.411,114.236,18:42:45,42
22.446,114.21,22.268,114.216,18:42:47,42
22.29,114.229,22.29,114.23,18:42:47,42
22.315,114.183,22.282,114.175,18:42:47,42
22.276,114.185,22.28,114.189,18:42:48,42
22.279,114.137,22.286,114.167,18:42:48,42
22.284,114.174,22.304,114.145,18:42:48,42
22.28,114.147,22.285,114.129,18:42:49,42
22.374,114.121,22.362,114.115,18:42:49,42
22.334,114.175,22.322,114.177,18:42:49,42
22.241,114.153,22.282,114.167,18:42:49,42
22.283,114.16,22.275,114.136,18:42:50,42
22.336,114.206,22.333,114.182,18:42:50,42
22.293,114.269,22.318,114.283,18:42:50,42
22.388,114.181,22.292,114.165,18:42:50,42
22.281,114.186,22.286,114.179,18:42:50,42
22.378,113.93,22.355,113.961,18:42:50,42
22.316,114.194,22.322,114.201,18:42:50,42
22.472,114.113,22.477,114.136,18:42:50,42
22.301,114.233,22.315,114.228,18:42:51,42
22.367,114.123,22.362,114.115,18:42:52,42
22.282,114.163,22.282,114.166,18:42:52,42
22.279,114.23,22.284,114.198,18:42:52,42
22.278,114.183,22.282,114.219,18:42:53,42
22.378,114.189,22.385,114.192,18:42:53,42
22.288,114.126,22.284,114.094,18:42:53,42
22.332,114.154,22.327,114.135,18:42:54,42
22.462,114.01,22.406,113.999,18:42:54,42
22.441,114.028,22.445,114.027,18:42:54,42
22.316,114.255,22.316,114.267,18:42:55,42
22.285,114.177,22.248,114.186,18:42:55,42
22.282,114.137,22.285,114.198,18:42:55,42
22.291,114.199,22.311,114.181,18:42:55,42
22.289,114.163,22.309,114.188,18:42:56,42
22.38,114.193,22.294,114.202,18:42:56,42
22.23,114.157,22.276,114.155,18:42:56,42
22.285,114.189,22.269,114.192,18:42:56,42
22.241,114.237,22.237,114.24,18:42:56,42
22.283,114.16,22.291,114.14,18:42:57,42
22.33,114.122,22.341,114.142,18:42:57,42
22.443,114.01,22.454,114.018,18:42:57,42
22.383,114.138,22.369,114.122,18:42:57,42
22.273,114.171,22.254,114.164,18:42:58,42
22.284,114.149,22.279,114.151,18:42:58,42
22.286,114.208,22.288,114.179,18:42:58,42
22.338,114.19,22.359,114.192,18:42:58,42
22.306,114.209,22.32,114.231,18:42:58,42
22.444,113.998,22.441,114.003,18:43:01,43
22.365,114.122,22.362,114.136,18:43:01,43
22.403,114.186,22.339,114.185,18:43:01,43
22.315,114.163,22.32,114.166,18:43:01,43
22.399,114.231,22.446,114.237,18:43:02,43
22.439,114.021,22.451,114.03,18:43:03,43
22.288,114.197,22.313,114.228,18:43:04,43
22.282,114.147,22.276,114.193,18:43:04,43
22.285,114.213,22.287,114.217,18:43:04,43
22.296,114.242,22.305,114.235,18:43:05,43
22.389,114.109,22.374,114.111,18:43:05,43
22.306,114.269,22.297,114.268,18:43:05,43
22.379,114.177,22.361,114.183,18:43:05,43
22.331,114.15,22.328,114.126,18:43:05,43
22.283,114.211,22.283,114.218,18:43:05,43
22.371,114.159,22.402,114.039,18:43:06,43
22.387,114.182,22.363,114.225,18:43:06,43
22.397,114.116,22.366,114.134,18:43:06,43
22.481,114.107,22.34,114.113,18:43:06,43
22.314,114.237,22.307,114.233,18:43:07,43
22.309,114.212,22.29,114.228,18:43:07,43
22.434,114.001,22.432,113.998,18:43:08,43
22.328,114.185,22.35,114.187,18:43:08,43
22.238,114.166,22.267,114.158,18:43:08,43
22.333,114.169,22.32,114.182,18:43:08,43
22.299,114.256,22.314,114.255,18:43:08,43
22.306,114.14,22.467,114.146,18:43:09,43
22.458,114.009,22.434,114.037,18:43:10,43
22.315,114.232,22.301,114.233,18:43:10,43
22.218,114.154,22.24,114.153,18:43:10,43
22.278,114.171,22.279,114.191,18:43:10,43
22.314,114.167,22.339,114.167,18:43:11,43
22.491,114.112,22.505,114.105,18:43:11,43
22.37,114.19,22.376,114.19,18:43:11,43
22.436,114.206,22.36,114.182,18:43:11,43
22.317,114.268,22.33,114.282,18:43:11,43
22.283,114.138,22.274,114.114,18:43:11,43
22.283,114.152,22.28,114.172,18:43:12,43
22.279,114.163,22.302,114.154,18:43:12,43
22.453,114.022,22.439,114.016,18:43:13,43
22.328,114.182,22.343,114.172,18:43:14,43
22.237,114.151,22.259,114.17,18:43:14,43
22.3,114.231,22.253,114.229,18:43:15,43
22.456,114.248,22.392,114.239,18:43:16,43
22.401,114.189,22.374,114.143,18:43:17,43
22.349,114.185,22.381,114.135,18:43:17,43
22.307,114.258,22.314,114.272,18:43:18,43
22.286,114.194,22.285,114.191,18:43:18,43
22.298,114.26,22.313,114.172,18:43:18,43
22.471,114.021,22.446,114.014,18:43:18,43
22.38,114.15,22.381,114.143,18:43:19,43
22.277,114.105,22.284,114.091,18:43:19,43
22.288,114.175,22.292,114.156,18:43:19,43
22.307,114.18,22.313,114.18,18:43:19,43
22.344,114.197,22.355,114.196,18:43:19,43
22.367,114.117,22.344,114.11,18:43:19,43
22.243,113.979,22.275,113.989,18:43:20,43
22.24,114.149,22.228,114.131,18:43:21,43
22.356,114.13,22.329,114.138,18:43:21,43
22.322,114.185,22.29,114.17,18:43:21,43
22.463,114.038,22.464,114.041,18:43:21,43
22.419,113.981,22.396,113.975,18:43:21,43
22.322,114.153,22.381,114.135,18:43:21,43
22.283,114.121,22.288,114.186,18:43:21,43
22.287,114.231,22.327,114.219,18:43:22,43
22.281,114.188,22.29,114.181,18:43:23,43
22.448,114.027,22.43,114.022,18:43:23,43
22.285,114.142,22.281,114.136,18:43:24,43
22.387,114.222,22.437,114.218,18:43:24,43
22.371,114.114,22.372,114.12,18:43:25,43
22.283,114.228,22.282,114.228,18:43:25,43
22.329,114.131,22.331,114.121,18:43:25,43
22.283,114.233,22.287,114.198,18:43:25,43
22.316,114.182,22.325,114.206,18:43:25,43
22.303,114.185,22.281,114.161,18:43:26,43
22.373,114.12,22.321,114.122,18:43:26,43
22.405,113.978,22.381,113.968,18:43:27,43
22.425,113.991,22.448,113.988,18:43:27,43
22.366,114.159,22.379,114.174,18:43:28,43
22.33,114.191,22.342,114.195,18:43:29,43
22.498,114.136,22.512,114.125,18:43:29,43
22.317,114.242,22.307,114.181,18:43:29,43
22.305,114.254,22.334,114.261,18:43:30,43
22.362,114.108,22.382,114.113,18:43:31,43
22.279,114.209,22.286,114.219,18:43:31,43
22.331,114.228,22.312,114.223,18:43:32,43
22.284,114.197,22.292,114.202,18:43:32,43
22.401,114.207,22.446,114.021,18:43:32,43
22.497,114.103,22.504,114.111,18:43:32,43
22.317,114.218,22.33,114.254,18:43:32,43
22.345,114.125,22.335,114.124,18:43:32,43
22.314,114.144,22.333,114.147,18:43:33,43
22.367,114.002,22.372,113.99,18:43:33,43
22.282,114.201,22.311,114.195,18:43:33,43
22.38,114.111,22.309,114.09,18:43:35,43
22.422,113.942,22.383,113.937,18:43:35,43
22.372,114.122,22.382,114.11,18:43:35,43
22.29,114.176,22.268,114.17,18:43:35,43
22.313,114.157,22.303,114.18,18:43:36,43
22.278,114.208,22.283,114.217,18:43:36,43
22.308,114.256,22.347,114.263,18:43:36,43
22.374,114.114,22.375,114.143,18:43:36,43
22.326,114.129,22.327,114.104,18:43:37,43
22.449,114.009,22.437,114.027,18:43:37,43
22.446,114.045,22.444,114.044,18:43:37,43
22.281,114.224,22.291,114.213,18:43:37,43
22.33,114.215,22.339,114.178,18:43:38,43
22.284,114.233,22.292,114.225,18:43:38,43
22.405,113.974,22.365,113.95,18:43:38,43
22.293,114.258,22.306,114.264,18:43:39,43
22.282,114.183,22.295,114.165,18:43:39,43
22.434,114.164,22.438,114.039,18:43:39,43
22.281,114.16,22.286,114.144,18:43:40,43
22.332,114.223,22.343,114.224,18:43:40,43
22.319,114.166,22.327,114.175,18:43:40,43
22.296,114.183,22.335,114.146,18:43:41,43
22.283,114.15,22.336,114.168,18:43:41,43
22.281,114.153,22.275,114.181,18:43:41,43
22.338,114.162,22.324,114.172,18:43:41,43
22.311,114.232,22.328,114.232,18:43:42,43
22.306,114.217,22.309,114.227,18:43:42,43
22.443,114.04,22.449,114.04,18:43:42,43
22.287,114.194,22.273,114.224,18:43:43,43
22.31,114.259,22.339,114.26,18:43:44,43
22.337,114.224,22.318,114.193,18:43:45,43
22.369,114.124,22.256,114.133,18:43:46,43
22.373,114.11,22.372,114.177,18:43:46,43
22.376,114.099,22.371,114.141,18:43:46,43
22.279,114.144,22.284,114.13,18:43:46,43
22.287,114.228,22.266,114.222,18:43:46,43
22.284,114.18,22.282,114.183,18:43:47,43
22.283,114.221,22.288,114.237,18:43:47,43
22.382,114.108,22.377,114.111,18:43:47,43
22.288,114.24,22.326,114.234,18:43:47,43
22.38,113.976,22.248,113.959,18:43:48,43
22.302,114.217,22.256,114.221,18:43:48,43
22.378,114.118,22.36,114.126,18:43:49,43
22.324,114.189,22.374,114.195,18:43:50,43
22.328,114.196,22.286,114.193,18:43:50,43
22.287,114.16,22.306,114.159,18:43:50,43
22.287,114.23,22.285,114.221,18:43:51,43
22.371,114.121,22.493,114.117,18:43:51,43
22.287,114.099,22.338,114.149,18:43:51,43
22.367,114.187,22.375,114.129,18:43:51,43
22.385,114.19,22.371,114.199,18:43:51,43
22.286,114.16,22.272,114.157,18:43:51,43
22.379,114.116,22.374,114.155,18:43:51,43
22.28,114.23,22.313,114.226,18:43:53,43
22.301,114.217,22.308,114.214,18:43:53,43
22.311,114.232,22.263,114.226,18:43:54,43
22.282,114.138,22.303,114.175,18:43:54,43
22.385,114.194,22.377,114.177,18:43:55,43
22.301,114.263,22.307,114.263,18:43:55,43
22.293,114.207,22.292,114.223,18:43:57,43
22.297,114.155,22.306,114.162,18:43:57,43
22.308,114.166,22.31,114.167,18:43:57,43
22.388,113.96,22.361,114.137,18:43:57,43
22.449,114.189,22.381,114.193,18:43:57,43
22.31,114.22,22.304,114.221,18:43:57,43
22.404,113.988,22.418,114.003,18:43:58,43
22.312,114.195,22.325,114.163,18:43:58,43
22.319,114.135,22.33,114.134,18:43:59,43
22.3,114.184,22.294,114.176,18:43:59,43
22.397,113.974,22.401,113.974,18:43:59,43
22.45,114.042,22.445,114.039,18:43:59,43
22.38,114.147,22.39,114.176,18:44:00,44
22.285,114.183,22.285,114.18,18:44:00,44
22.317,114.165,22.334,114.176,18:44:00,44
22.39,113.973,22.405,114.005,18:44:01,44
22.406,113.993,22.401,113.966,18:44:01,44
22.291,114.231,22.287,114.224,18:44:01,44
22.311,114.18,22.322,114.172,18:44:01,44
22.329,114.17,22.355,114.141,18:44:02,44
22.323,114.193,22.319,114.203,18:44:02,44
22.44,114.212,22.438,114.025,18:44:02,44
22.445,114.006,22.458,113.999,18:44:03,44
22.307,114.161,22.321,114.165,18:44:03,44
22.459,113.993,22.448,113.99,18:44:04,44
22.279,114.185,22.287,114.172,18:44:04,44
22.418,114.016,22.396,113.999,18:44:04,44
22.283,114.147,22.278,114.129,18:44:05,44
22.287,114.196,22.257,114.201,18:44:05,44
22.308,114.153,22.325,114.148,18:44:06,44
22.301,114.154,22.313,114.16,18:44:06,44
22.392,113.957,22.381,114.185,18:44:07,44
22.287,114.189,22.303,114.19,18:44:07,44
22.371,113.967,22.376,113.965,18:44:07,44
22.47,113.975,22.384,113.97,18:44:08,44
22.376,114.155,22.352,114.156,18:44:08,44
22.409,113.977,22.38,113.975,18:44:09,44
22.45,114.001,22.433,114.037,18:44:09,44
22.336,114.225,22.316,114.196,18:44:10,44
22.444,114.155,22.455,114.172,18:44:10,44
22.363,114.101,22.326,114.116,18:44:10,44
22.442,114.236,22.429,114.04,18:44:10,44
22.233,114.172,22.261,114.139,18:44:11,44
22.294,114.233,22.281,114.203,18:44:11,44
22.306,114.152,22.304,114.135,18:44:11,44
22.307,114.202,22.313,114.237,18:44:12,44
22.287,114.129,22.288,114.103,18:44:12,44
22.393,114.225,22.321,114.025,18:44:13,44
22.278,114.232,22.28,114.237,18:44:13,44
22.33,114.178,22.333,114.172,18:44:13,44
22.286,114.218,22.279,114.222,18:44:13,44
22.435,114.145,22.449,114.153,18:44:13,44
22.382,114.115,22.362,114.106,18:44:13,44
22.31,114.158,22.321,114.152,18:44:13,44
22.289,114.141,22.289,114.183,18:44:13,44
22.319,114.223,22.347,114.222,18:44:14,44
22.281,114.221,22.285,114.239,18:44:15,44
22.283,114.189,22.283,114.192,18:44:15,44
22.305,114.259,22.314,114.263,18:44:15,44
22.277,114.162,22.279,114.17,18:44:16,44
22.339,114.15,22.337,114.14,18:44:16,44
22.381,114.209,22.401,114.185,18:44:16,44
22.371,114.116,22.359,114.104,18:44:17,44
22.366,114.122,22.365,114.111,18:44:17,44
22.37,114.119,22.337,114.108,18:44:18,44
22.439,114.032,22.451,114.228,18:44:18,44
22.276,114.187,22.29,114.183,18:44:18,44
22.246,114.16,22.242,114.163,18:44:20,44
22.285,114.19,22.28,114.172,18:44:20,44
22.373,113.966,22.381,113.976,18:44:20,44
22.5,114.149,22.272,114.123,18:44:21,44
22.433,114.177,22.443,114.178,18:44:21,44
22.363,114.134,22.368,114.104,18:44:21,44
22.32,114.233,22.288,114.225,18:44:22,44
22.377,114.117,22.362,114.114,18:44:22,44
22.335,114.262,22.328,114.262,18:44:22,44
22.331,114.231,22.319,114.231,18:44:22,44
22.341,114.193,22.339,114.216,18:44:22,44
